299.807 263.045 3915
537.329 309.338 6054
599.41 157.43 159
569.035 54.921 150
314.421 263.39 3915
585.599 365.484 159
81.044 107.056 36
242.302 193.324 3563
179.112 65.52 36
208.828 347.435 5773
182.722 251.107 3915
596.955 317.253 159
289.915 321.59 5773
324.948 366.022 5773
27.569 63.439 36
413.229 275.968 3915
248.591 292.215 5773
105.542 353.089 5773
365.425 374.504 5773
338.361 366.543 5773
639.155 349.167 0
446.302 339.749 5773
446.567 379.649 5773
405.065 348.706 5773
486.617 335.923 0
159.495 353.025 5773
189.759 83.817 36
215.076 76.418 36
37.682 11.543 0
254.614 64.076 36
415.947 148.758 36
74.891 92.013 36
268.57 260.307 3915
603.995 302.343 159
141.454 82.693 36
432.445 264.435 3915
594.986 254.981 159
107.975 86.73 36
669.285 115.718 0
611.839 177.838 159
656.879 114.707 159
582.363 320.96 159
272.997 221.941 0
339.34 388.696 5773
36.076 63.801 36
223.567 207.182 3563
243.324 285.619 5773
117.537 260.043 3915
503.708 228.723 3490
497.183 114.943 0
246.079 326.126 5773
68.11 269.836 3915
644.324 79.213 159
300.131 367.874 5773
520.663 84.578 159
244.088 61.755 36
224.803 307.621 5773
530.706 12.135 0
431.114 166.059 36
260.153 258.965 3915
378.296 111.57 36
107.273 264.075 3915
373.894 74.103 36
208.295 270.549 3915
103.624 338.82 5773
494.508 372.029 7173
307.425 274.677 3915
33.241 269.165 3915
374.023 289.759 3915
61.448 245.848 3915
260.262 313.159 5773
336.559 52.831 36
658.234 49.029 159
15.253 248.519 3915
240.077 308.301 5773
224.034 260.743 3915
200.145 127.792 36
189.343 80.318 36
536.693 112.227 159
163.53 88.975 36
594.87 77.042 150
28.327 61.438 36
245.302 139.858 36
617.963 126.375 159
394.773 302.975 3915
388.834 354.129 5773
287.938 196.95 3563
290.501 200.067 3563
92.741 367.251 5773
88.982 299.489 3915
592.134 213.335 159
359.384 242.597 3915
639.306 67.985 159
106.187 280.048 3915
125.07 36.471 36
383.317 324.654 5773
198.18 76.694 36
372.809 136.033 36
340.732 153.291 36
538.643 233.182 3490
4.501 321.672 0
68.914 234.644 3915
54.454 144.162 36
83.812 268.408 3915
615.32 205.965 159
630.386 154.972 159
253.98 186.091 3563
339.747 120.446 36
445.874 139.597 36
238.188 151.559 36
352.336 165.654 36
149.266 267.44 3915
539.255 280.949 3490
260.222 140.566 36
540.147 174.845 3292
203.626 332.286 5773
375.286 385.352 5773
89.936 57.571 36
422.003 250.302 3915
209.908 116.775 36
169.483 267.895 3915
538.092 256.805 3490
190.862 47.475 36
85.732 79.255 36
147.203 236.173 3915
488.064 263.422 0
206.532 155.177 36
239.049 343.422 5773
202.992 198.882 3563
495.311 262.529 5355
358.739 148.101 36
633.527 108.712 159
337.071 70.612 36
112.023 70.038 36
94.359 177.322 0
126.774 92.404 36
617.282 366.469 159
588.446 235.733 159
198.153 194.02 3563
140.329 90.265 36
605.162 87.564 150
127.731 214.024 0
562.52 130.772 159
211.211 87.259 36
378.794 294.86 3915
43.797 340.708 5773
377.539 134.109 36
370.341 122.888 36
278.666 290.594 5773
374.024 269.535 3915
409.058 243.858 3915
590.532 135.127 159
525.308 322.584 6054
233.727 365.075 5773
48.115 342.562 5773
132.816 374.197 5773
614.93 266.443 159
507.103 198.025 3490
621.161 256.027 159
26.298 42.833 36
76.311 243.142 3915
281.413 130.922 36
53.586 44.759 36
615.976 297.076 159
484.836 154.98 0
391.248 391.097 5773
628.432 230.992 159
285.672 158.529 36
594.76 74.765 150
111.307 36.873 36
607.565 196.099 159
414.779 235.505 3915
414.651 238.275 3915
253.755 322.149 5773
594.502 324.827 159
191.741 271.854 3915
187.025 199.787 3563
452.365 353.789 5773
61.756 123.201 36
593.77 112.255 0
597.181 131.915 159
536.088 234.565 3490
132.191 209.833 0
609.875 315.332 159
338.351 243.845 3915
298.336 152.056 36
540.373 114.881 159
277.036 394.578 5773
332.885 164.536 36
238.217 142.326 36
29.584 51.57 36
20.589 52.924 36
169.915 137.363 36
654.241 50.978 159
651.791 79.026 159
392.615 351.181 5773
39.737 361.884 5773
373.036 299.445 3915
540.609 163.443 3292
275.962 367.961 5773
548.017 111.445 159
596.604 254.872 159
34.811 340.246 5773
200.399 204.885 3563
445.233 127.048 36
170.534 269.026 3915
622.651 209.508 159
203.902 51.601 36
542.95 216.42 3738
171.751 373.785 5773
575.766 123.604 159
171.6 72.319 36
559.491 112.552 159
152.092 46.658 36
172.497 395.647 5773
382.031 234.771 3915
196.403 86.685 36
120.911 280.429 3915
420.531 291.445 3915
248.116 342.2 5773
137.168 70.817 36
568.391 328.13 159
210.45 63.027 36
237.977 73.401 36
304.234 301.891 5773
56.046 182.205 0
588.285 259.068 159
313.774 31.994 0
659.224 101.421 159
420.74 276.486 3915
336.529 163.611 36
65.26 109.389 36
276.788 67.17 36
261.23 299.372 5773
378.483 221.434 3915
423.031 52.721 36
262.054 296.503 5773
651.904 69.127 159
254.511 260.732 3915
272.924 49.408 36
420.889 384.816 5773
258.885 236.008 3915
286.705 87.379 36
598.66 339.573 159
562.912 138.886 159
614.324 322.791 159
281.716 246.601 3915
282.484 260.017 3915
40.603 241.371 3915
352.128 71.471 36
438.046 50.671 36
32.362 60.976 36
283.168 235.47 3915
512.421 51.506 159
145.088 127.996 36
672.982 50.898 159
196.096 396.481 5773
260.526 64.885 36
564.944 328.513 159
600.75 90.898 150
577.221 300.215 159
383.521 292.488 3915
445.165 140.096 36
639.242 119.104 159
460.014 250.598 3915
401.961 72.637 36
212.315 351.204 5773
386.499 126.074 36
281.775 266.253 3915
59.035 272.023 3915
418.63 394.259 5773
569.703 47.664 150
168.124 238.623 3915
566.17 187.806 159
551.976 116.697 159
274.895 54.23 36
153.063 66.083 36
334.851 83.235 36
69.863 117.092 36
51.369 78.226 36
282.73 186.181 3563
235.108 390.144 5773
131.513 92.707 36
488.484 219.555 3490
403.274 69.071 36
617.62 180.961 159
276.512 59.928 36
393.553 67.943 36
235.754 150.674 36
302.564 148.368 36
610.265 203.962 159
192.965 370.724 5773
435.765 269.335 3915
589.366 336.329 159
321.059 278.456 3915
614.017 329.08 159
230.955 394.169 5773
376.511 379.114 5773
174.307 63.59 36
271.399 80.908 36
447.624 107.356 36
587.3 147.752 159
573.101 47.248 150
527.096 366.064 6054
286.109 146.389 36
398.084 297.595 3915
541.823 89.65 159
537.439 258.115 3490
403.609 147.19 36
200.582 72.223 36
586.581 366.575 159
357.02 73.043 36
120.766 351.346 5773
199.174 271.632 3915
518.912 262.173 3490
131.874 48.172 36
251.727 260.918 3915
197.629 332.682 5773
245.22 259.318 3915
506.38 366.219 7173
620.533 361.958 159
0.086 66.764 0
268.529 82.029 36
367.835 288.861 3915
200.229 88.624 36
236.383 249.384 3915
55.01 261.771 3915
53.837 292.781 3915
344.676 361.29 5773
274.329 210.222 3563
622.903 210.292 159
627.032 212.973 159
656.223 317.367 0
330.385 245.714 3915
454.921 263.766 3915
270.818 24.731 0
278.239 45.574 36
454.055 274.988 3915
389.01 298.162 3915
604.014 179.29 159
528.795 186.253 3292
371.19 373.831 5773
139.592 376.573 5773
54.955 306.74 0
658.282 55.25 159
395.515 147.578 36
445.677 166.939 36
30.939 272.757 3915
104.645 316.207 3915
234.947 71.231 36
402.096 162.859 36
401.105 273.561 3915
439.605 96.978 36
254.687 119.377 36
339.914 258.837 3915
143.009 238.399 3915
374.987 135.114 36
59.588 357.893 5773
408.352 273.228 3915
349.712 232.731 3915
580.399 172.611 159
495.699 232.135 3490
61.258 97.156 36
441.819 376.748 5773
274.372 240.816 3915
70.616 73.057 36
388.12 69.007 36
328.444 61.955 36
400.306 357.416 5773
265.645 148.981 36
630.164 198.043 159
65.002 253.923 3915
314.322 61.281 36
578.397 205.368 159
119.412 292.521 3915
38.996 337.288 5773
609.273 46.702 150
597.578 241.42 159
653.676 50.756 159
277.636 287.894 5773
409.322 255.152 3915
378.5 240.02 3915
616.822 230.259 159
370.8 49.682 36
386.181 48.463 36
423.242 73.038 36
329.181 46.532 36
560.207 100.007 159
443.897 163.984 36
197.061 262.902 3915
28.94 244.752 3915
605.379 214.497 159
49.018 76.155 36
276.017 155.483 36
226.336 259.465 3915
193.001 73.045 36
268.215 334.102 5773
415.61 1.817 0
376.302 295.063 3915
607.835 367.067 159
611.292 347.619 159
442.119 282.52 3915
668.398 44.81 159
31.524 46.702 36
631.855 158.431 159
227.277 201.919 3563
591.4 91.172 150
604.234 49.032 150
80.199 298.082 3915
405.836 167.522 36
179.332 335.003 5773
60.669 90.633 36
22.357 144.378 36
93.727 227.945 3915
631.548 203.163 159
324.32 245.38 3915
413.809 113.235 36
454.538 261.791 3915
135.167 347.002 5773
85.27 389.035 5773
205.983 354.271 5773
68.44 84.09 36
196.524 209.577 3563
141.033 136.615 36
213.693 231.906 3915
82.176 222.129 3915
420.926 231.531 3915
135.49 263.525 3915
305.256 143.275 36
567.449 323.849 159
334.434 163.345 36
233.056 159.382 36
307.76 240.274 3915
164.805 318.129 5773
305.473 323.001 5773
62.357 85.34 36
622.57 277.084 159
610.928 176.848 159
296.958 382.22 5773
368.347 49.299 36
503.889 199.589 3490
569.685 201.226 159
365.241 327.932 5773
301.596 209.209 3563
432.267 156.525 36
588.288 128.991 159
446.912 345.132 5773
306.886 158.827 36
249.379 129.777 36
439.438 100.977 36
632.116 166.945 159
587.807 194.82 159
200.957 71.583 36
244.437 252.553 3915
396.353 70.672 36
326.088 157.696 36
293.819 120.085 36
444.746 57.302 36
71.192 56.442 36
654.255 68.526 159
619.34 276.388 159
588.976 229.133 159
46.921 131.675 36
221.087 124.243 36
132.473 78.561 36
404.28 297.829 3915
282.69 189.763 3563
361.677 272.814 3915
429.957 284.241 3915
386.88 371.378 5773
528.442 254.458 3490
116.349 356.705 5773
113.873 52.397 36
365.197 353.709 5773
302.541 368.343 5773
192.829 272.396 3915
609.673 137.645 159
246.05 125.089 36
342.292 130.717 36
174.257 314.826 5773
254.258 379.303 5773
522.643 396.739 0
303.121 301.35 5773
100.118 299.887 3915
232.797 59.827 36
395.405 137.845 36
587.023 85.774 150
607.391 371.055 159
347.775 66.315 36
436.146 233.916 3915
277.976 194.945 3563
426.667 120.803 36
327.779 142.165 36
431.801 53.305 36
212.018 248.311 3915
283.115 263.584 3915
646.309 134.465 159
183.256 252.311 3915
580.726 217.399 159
421.918 281.152 3915
606.952 79.226 150
337.687 384.806 5773
59.098 130.362 36
281.43 66.891 36
583.701 149.392 159
534.15 274.941 3490
321.453 63.597 36
338.274 74.516 36
346.707 46.376 36
611.057 209.789 159
149.684 369.168 5773
564.103 58.133 150
634.151 163.628 159
285.868 193.786 3563
577.251 252.314 159
367.038 262.694 3915
232.183 14.735 0
623.156 344.808 159
142.1 274.214 3915
618.475 195.578 159
408.556 383.086 5773
383.032 273.649 3915
263.937 328.515 5773
393.022 78.881 36
347.01 162.25 36
335.771 110.078 36
141.852 235.406 3915
326.764 146.695 36
376.335 291.498 3915
369.014 271.109 3915
132.46 395.666 0
23.878 357.674 5773
190.647 318.062 5773
539.781 91.756 159
225.3 119.518 36
643.272 412.12 0
145.951 234.193 3915
292.776 299.495 5773
391.06 131.796 36
391.834 143.348 36
221.846 261.619 3915
561.897 188.426 159
323.978 50.357 36
55.191 249.806 3915
140.046 371.254 5773
338.726 124.87 36
141.315 270.173 3915
576.686 66.819 150
354.872 247.499 3915
567.952 311.985 159
490.675 364.312 7173
283.104 202.56 3563
145.89 252.356 3915
375.607 75.367 36
567.893 357.708 159
376.909 289.236 3915
282.66 351.256 5773
63.76 274.755 3915
232.021 123.392 36
144.489 125.631 36
475.057 47.576 0
630.506 138.474 159
593.666 322.634 159
233.129 236.923 3915
239.49 319.511 5773
424.478 147.723 36
406.563 142.874 36
524.924 286.15 3490
598.697 88.444 150
244.354 150.219 36
552.339 412.587 0
50.252 235.873 3915
625.722 212.073 159
418.076 256.608 3915
187.73 337.019 5773
70.548 78.172 36
316.65 312.263 5773
603.131 40.287 150
75.302 35.7 36
353.238 145.848 36
178.867 59.44 36
247.822 333.245 5773
192.313 67.305 36
27.692 292.293 3915
205.195 206.572 3563
594.677 87.515 150
218.379 118.133 36
98.991 125.173 36
442.7 167.665 36
96.469 293.006 3915
446.028 75.616 36
383.996 362.567 5773
603.88 272.06 159
423.156 234.235 3915
196.382 61.135 36
570.94 151.954 159
543.076 233.018 3490
405.846 282.933 3915
380.461 164.778 36
60.405 47.043 36
290.209 261.64 3915
416.077 257.898 3915
130.183 373.13 5773
447.27 373.871 5773
371.81 177.753 0
564.849 148.328 159
125.364 292.274 3915
292.053 253.599 3915
127.589 358.511 5773
80.807 66.626 36
614.2 186.836 159
184.988 277.17 3915
566.974 310.03 159
183.608 384.239 5773
201.408 333.623 5773
576.701 348.71 159
625.452 245.528 159
185.108 315.665 5773
605.076 44.869 150
119.246 213.182 0
160.956 131.554 36
281.733 337.328 5773
119.687 80.956 36
40.986 43.994 36
47.812 73.61 36
632.352 196.949 159
349.286 394.957 5773
335.208 151.71 36
202.594 156.61 36
513.689 53.478 159
23.583 45.891 36
117.671 270.173 3915
74.844 100.661 36
311.134 343.202 5773
271.939 252.141 3915
72.704 99.003 36
536.075 91.301 159
363.654 396.032 5773
399.341 114.857 36
262.261 360.428 5773
351.355 130.904 36
352.711 252.672 3915
238.854 243.386 3915
40.157 91.777 36
602.912 354.94 159
619.329 339.936 159
142.609 245.018 3915
369.802 277.56 3915
205.469 248.346 3915
140.614 86.21 36
404.099 341.03 5773
651.96 53.334 159
89.681 62.352 36
114.934 363.318 5773
26.996 281.707 3915
389.55 346.391 5773
409.159 237.3 3915
231.865 119.5 36
216.515 310.402 5773
161.646 243.994 3915
430.327 117.361 36
408.05 289.722 3915
305.428 160.654 36
116.922 394.277 5773
252.829 45.503 36
215.671 257.047 3915
228.266 75.819 36
301.39 338.523 5773
161.902 241.441 3915
366.763 53.525 36
39.196 69.06 36
355.62 80.41 36
44.638 47.23 36
536.044 62.266 159
575.447 59.116 150
269.071 331.948 5773
625.347 135.745 159
334.277 162.384 36
132.041 70.124 36
225.532 41.204 36
281.94 236.785 3915
78.502 237.794 3915
225.384 18.651 0
544.352 204.084 3738
175.112 77.805 36
583.796 79.86 150
180.556 320.262 5773
218.218 369.903 5773
613.409 206.426 159
330.685 247.16 3915
597.639 346.652 159
20.925 67.44 36
212.437 322.622 5773
337.301 121.584 36
618.506 198.618 159
578.201 367.587 159
548.268 123.168 159
453.138 368.993 5773
364.349 124.248 36
97.553 279.813 3915
409.578 352.086 5773
278.699 327.014 5773
565.441 146.231 159
284.139 250.088 3915
382.939 231.758 3915
286.249 346.898 5773
182.088 43.499 36
594.514 295.326 159
70.515 76.681 36
219.478 77.956 36
248.938 236.242 3915
500.896 228.076 3490
592.899 152.744 159
612.611 80.34 150
626.377 273.54 159
176.516 250.272 3915
613.069 76.946 150
507.873 237.783 3490
23.947 62.609 36
44.351 395.734 5773
178.62 383.015 5773
253.215 385.3 5773
304.844 150.956 36
610.883 248.675 159
654.903 115.055 159
374.262 65.218 36
272.218 187.568 3563
623.768 270.129 159
215.837 395.339 5773
583.403 359.923 159
142.416 331.763 5773
388.258 66.035 36
631.366 155.726 159
381.426 294.352 3915
38.175 339.731 5773
65.823 290.489 3915
612.702 348.098 159
319.592 159.14 36
314.996 109.652 36
287.348 388.368 5773
554.637 106.999 159
279.889 382.823 5773
313.777 266.728 3915
621.881 156.251 159
619.483 213.328 159
52.087 39.576 36
353.87 241.611 3915
262.475 151.48 36
405.519 229.289 3915
99.21 285.346 3915
448.107 83.25 36
535.543 97.152 159
578.975 141.92 159
35.117 82.859 36
340.37 258.683 3915
459.208 275.373 3915
370.121 298.042 3915
37.084 333.971 5773
508.359 300.673 6054
48.692 266.765 3915
113.732 40.231 36
388.97 291.242 3915
241.909 222.115 3563
168.084 149.184 36
34.528 42.59 36
574.714 332.528 159
235.029 207.62 3563
271.925 116.635 36
611.01 309.566 159
578.273 290.699 159
606.891 342.562 159
282.448 83.449 36
71.037 360.484 5773
350.026 339.158 5773
57.867 128.555 36
533.198 77.175 159
184.751 326.828 5773
380.328 141.398 36
118.567 382.942 5773
341.228 125.742 36
602.03 380.476 159
443.397 233.977 3915
228.74 141.049 36
313.601 385.083 5773
164.651 39.557 36
600.9 247.546 159
269.557 319.773 5773
232.701 201.111 3563
74.735 339.028 5773
444.311 123.78 36
167.246 349.087 5773
102.895 61.781 36
145.439 275.743 3915
209.632 349.564 5773
22.816 79.416 36
97.174 149.764 36
47.533 44.887 36
401.06 289.106 3915
224.354 259.331 3915
321.279 81.358 36
347.18 137.98 36
452.135 243.987 3915
274.086 399.125 5773
243.011 395.966 5773
429.897 229.957 3915
98.554 327.855 5773
430.413 262.699 3915
573.264 243.103 159
41.672 76.124 36
538.659 111.169 159
417.692 113.976 36
130.804 369.789 5773
276.942 368.974 5773
291.729 141.952 36
193.69 342.507 5773
101.919 220.908 3915
399.255 393.952 5773
303.038 377.79 5773
573.984 130.727 159
233.152 257.452 3915
290.214 296.945 5773
109.958 266.486 3915
301.987 213.201 3563
564.681 143.322 159
94.98 123.231 36
354.288 235.336 3915
661.84 85.89 159
433.899 337.736 5773
513.012 371.669 6054
382.845 234.506 3915
460.216 249.321 3915
111.427 37.474 36
69.967 246.5 3915
337.25 243.518 3915
308.903 133.036 36
506.897 177.092 3490
336.502 242.061 3915
281.017 46.503 36
78.092 295.883 3915
356.848 339.859 5773
285.447 286.037 5773
456.38 274.58 3915
573.623 85.639 150
73.85 264.688 3915
270.599 360.545 5773
485.825 202.035 3490
328.269 143.21 36
301.544 163.712 36
352.588 257.434 3915
596.843 255.08 159
491.794 175.019 3490
359.166 385.901 5773
595.426 321.672 159
180.723 152.672 36
513.416 286.987 0
266.823 368.682 5773
117.991 296.388 3915
394.954 333.714 5773
594.282 379.307 159
257.743 332.532 5773
474.104 384.724 0
234.516 47.907 36
71.565 148.011 36
334.732 118.522 36
357.629 353.39 5773
403.806 384.919 5773
432.638 382.059 5773
579.96 211.026 159
632.247 144.479 159
289.812 109.508 36
427.005 276.85 3915
65.549 138.53 36
203.031 304.539 5773
609.773 147.967 159
165.281 280.402 3915
641.725 83.577 159
492.37 321.802 6054
428.453 369.395 5773
521.577 324.102 6054
566.48 48.206 150
284.376 206.66 3563
594.873 305.946 159
453.265 368.737 5773
518.017 43.301 159
212.047 62.406 36
261.841 247.989 3915
83.131 259.318 3915
1.748 48.318 0
351.801 78.05 36
263.066 42.405 36
379.192 228.694 3915
586.556 58.864 150
334.013 327.383 5773
418.459 54.894 36
418.922 109.771 36
300.482 199.408 3563
262.772 393.5 5773
342.118 110.346 36
152.608 334.482 5773
63.745 134.543 36
439.695 58.264 36
174.86 334.312 5773
328.233 263.65 3915
165.354 374.841 5773
636.683 96.47 159
105.121 344.324 5773
388.736 233.743 3915
409.621 258.807 3915
438.75 98.508 36
363.833 69.576 36
123.167 262.621 3915
79.853 50.888 36
303.967 148.115 36
591.17 70.088 150
557.205 102.309 159
283.12 291.998 5773
368.758 124.923 36
53.749 91.9 36
665.726 79.927 159
597.228 247.438 159
598.029 150.373 159
587.018 241.316 159
624.532 201.981 159
329.41 340.427 5773
90.607 150.705 36
62.382 255.32 3915
492.184 228.124 3490
245.884 285.788 5773
154.49 389.909 5773
88.358 83.503 36
393.48 134.01 36
502.412 273.52 5355
109.396 266.993 3915
107.537 226.822 3915
518.631 258.059 3490
342.302 67.469 36
83.878 150.894 36
452.231 60.751 36
208.591 129.315 36
349.757 286.903 3915
524.201 63.799 159
352.21 235.047 3915
609.962 319.468 159
349.406 258.676 3915
533.837 94.711 159
53.564 236.044 3915
83.034 247.402 3915
265.555 118.293 36
253.406 256.536 3915
500.098 248.746 0
325.645 78.513 36
272.273 396.064 5773
526.837 185.48 3292
357.903 159.996 36
122.289 260.563 3915
362.502 174.195 0
245.312 46.513 36
436.572 335.307 5773
113.742 130.236 36
145.378 265.672 3915
404.279 389.834 5773
515.618 46.812 159
213.615 308.943 5773
202.842 259.868 3915
359.567 371.444 5773
147.137 145.576 36
98.132 82.165 36
496.814 111.223 0
158.606 42.57 36
235.274 263.239 3915
211.664 368.658 5773
318.113 119.776 36
440.754 339.084 5773
345.99 112.103 36
275.018 390.815 5773
37.343 233.625 3915
420.839 280.609 3915
331.846 397.511 5773
114.325 61.849 36
265.271 136.056 36
573.392 212.493 159
603.352 154.626 159
386.658 232.112 3915
425.022 220.067 0
112.986 127.977 36
579.348 140.052 159
562.935 64.994 150
68.118 84.327 36
537.817 72.697 159
25.72 170.535 0
308.928 247.987 3915
414.88 393.511 5773
343.067 136.12 36
50.231 322.701 0
359.02 386.164 5773
219.396 349.196 5773
38.706 386.012 5773
230.493 52.35 36
137.015 340.944 5773
64.425 258.959 3915
599.843 141.491 159
523.901 80.038 159
556.079 120.762 159
410.648 241.539 3915
447.693 120.37 36
433.005 254.057 3915
54.26 82.097 36
156.319 265.01 3915
568.522 111.057 159
517.117 61.721 159
641.837 67.582 159
508.522 181.015 3490
328.09 119.36 36
659.818 73.144 159
622.127 195.844 159
337.228 66.483 36
235.12 63.464 36
352.001 268.452 3915
438.918 102.31 36
43.726 289.841 3915
402.449 106.092 36
321.704 143.529 36
116.562 346.507 5773
281.512 193.436 3563
413.929 153.953 36
432.038 289.184 3915
219.207 358.334 5773
591.038 130.932 159
77.13 345.574 5773
126.19 382.555 5773
571.448 132.316 159
66.324 298.686 3915
567.294 182.533 159
116.637 400.061 5773
415.726 363.253 5773
261.608 72.092 36
159.23 122.333 36
605.337 177.308 159
292.782 209.527 3563
542.024 264.823 3490
593 299.4 159
656.46 74.5 159
540.123 58.175 159
249.807 311.445 5773
444.359 57.847 36
330.291 349.926 5773
630.22 287.915 159
76.387 75.822 36
69.243 73.506 36
407.38 146.182 36
392.369 397.792 5773
624.7 179.035 159
93.768 293.591 3915
520.208 53.968 159
105.353 235.692 3915
470.508 14.783 0
196.353 264.827 3915
405.032 276.212 3915
92.798 139.098 36
54.4 124.925 36
289.846 232.66 3915
110.612 143.044 36
358.037 32.729 0
61.185 44.003 36
108.426 78.291 36
573.301 301.875 159
185.836 76.691 36
343.232 155.956 36
130.602 266.009 3915
646.253 117.731 159
620.889 218.478 159
588.495 283.926 159
183.547 44.526 36
565.688 74.961 150
65.506 328.075 5773
157.132 51.726 36
30.539 269.045 3915
597.894 265.435 159
313.548 262.152 3915
421.354 250.434 3915
309.514 108.966 36
97.551 134.587 36
333.078 139.147 36
48.19 66.563 36
394.91 252.065 3915
363.991 161.374 36
198.896 92.014 36
671.748 185.382 0
447.819 247.014 3915
158.913 363.452 5773
233.352 61.882 36
446.655 363.014 5773
241.211 79.242 36
442.426 118.385 36
440.109 351.643 5773
215.892 64.727 36
435.7 59.384 36
276.074 322.878 5773
312.728 131.854 36
84.421 387.567 5773
417.484 355.655 5773
300.219 43.388 36
411.727 103.142 36
256.309 128.389 36
282.884 294.694 5773
301.24 67.744 36
379.408 133.052 36
480.872 334.831 0
389.238 89.908 36
267.765 254.765 3915
609.635 48.021 150
272.593 349.229 5773
223.619 315.824 5773
577.513 51.055 150
526.183 92.373 159
22.098 281.747 3915
140.477 362.914 5773
272.25 202.167 3563
312.954 4.733 0
394.047 143.911 36
589.617 265.087 159
406.57 286.909 3915
32.52 96.61 36
206.329 63.819 36
377.277 145.279 36
222.101 71.784 36
572.407 260.071 159
377.393 220.006 3915
571.861 317.641 159
393.788 166.524 36
73.095 233.297 3915
426.429 240.168 3915
564.399 136.059 159
7.105 212.092 0
41.397 88.45 36
365.168 70.519 36
530.802 293.405 6054
452.832 317.41 0
44.274 97.434 36
63.269 86.518 36
102.345 156.875 36
204.706 241.081 3915
430.77 333.059 5773
548.369 178.353 3292
537.838 64.07 159
620.049 346.116 159
140.89 73.334 36
64.926 145.463 36
388.107 260.38 3915
539.337 75.1 159
274.057 57.467 36
644.444 83.246 159
30.836 81.188 36
637.25 87.3 159
188.942 394.667 5773
610.402 231.619 159
385.515 396.86 5773
289.943 250.361 3915
23.635 245.377 3915
201.004 94.303 36
114.696 259.784 3915
247.446 369.526 5773
307.776 63.824 36
582.876 153.416 159
497.325 179.582 3490
373.572 124.196 36
244.328 50.502 36
343.613 386.365 5773
38.722 281.008 3915
444.169 390.858 0
282.575 388.3 5773
295.278 57.284 36
220.599 79.91 36
366.014 56.263 36
400.102 245.483 3915
263.49 68.789 36
122.029 255.389 3915
41.284 99.463 36
170.291 263.914 3915
622.036 359.822 159
451.617 372.611 5773
313.275 394.552 5773
54.758 284.786 3915
35.744 287.472 3915
635.568 159.666 159
356.941 374.429 5773
235.149 261.956 3915
452.612 137.178 36
